source,business_id,place_id,name,channel,business_category,latitude,longitude,address,distance_from_plant_km,nearest_plant,plant_region,rating,user_ratings_total,price_level,business_status,estimated_monthly_water_liters,estimated_monthly_water_revenue,priority_score,water_priority,is_wholesaler,is_chain
Google Places,GOOGLE_ChIJIdQRINQDrzsRZ88b4v-8fDo,ChIJIdQRINQDrzsRZ88b4v-8fDo,Gowdru Family Restaurant Yashwanth,restaurant,HoReCa,12.4005538,77.14281330000001,"Nadakalapura, Mandya, NH-209, Malavalli Kanakapura Road, Malavalli, Malavalli",38.6,Ramanagara Plant,Ramanagara-Kanakapura Region,3.5,60,2,OPERATIONAL,3000,45000,9.0,9,No,No
Google Places,GOOGLE_ChIJCcWpoPQDrzsRODL-1MSX_eM,ChIJCcWpoPQDrzsRODL-1MSX_eM,Abharana Restaurants,restaurant,HoReCa,12.4023055,77.16223389999999,"C526+WVH, Jattipalla - Kanakapura Road",37.66,Ramanagara Plant,Ramanagara-Kanakapura Region,3.4,5,,OPERATIONAL,3000,45000,9.0,9,No,No
Google Places,GOOGLE_ChIJA4R4RQABrzsRlfcYQtIsuBU,ChIJA4R4RQABrzsRlfcYQtIsuBU,ರೂಪ್ ಚಂದ್ ಫಿಶ್ ಫ್ರೈ,restaurant,HoReCa,12.4488715,77.1207062,"C4XC+G7, S.I Honnala Gere",34.83,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,3000,45000,9.0,9,No,No
Google Places,GOOGLE_ChIJbfVCAwABrzsRo3yFXqZcZBc,ChIJbfVCAwABrzsRo3yFXqZcZBc,ತಳ್ಳಿ ಕೊರ್ಬಾಡ್ ಅಡ್ಡ,restaurant,HoReCa,12.4495285,77.1227651,"C4XF+R46, Maddur",34.66,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,3000,45000,9.0,9,No,No
Google Places,GOOGLE_ChIJpywKaQABrzsRVbBCKEY4ays,ChIJpywKaQABrzsRVbBCKEY4ays,ತಲಲೆ ಮಾಯಿ - ಬಿರಿಯಾನಿ,restaurant,HoReCa,12.4492046,77.12138999999999,"C4XC+MHJ, Gowdagere",34.77,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,3000,45000,9.0,9,No,No
Google Places,GOOGLE_ChIJj-RKEQABrzsRn77JDS_revM,ChIJj-RKEQABrzsRn77JDS_revM,ಡಿಂಗ ಬುಲ್ಲಾ ಫಿಶ್ ಕಬಾಬ್,restaurant,HoReCa,12.4507644,77.1222863,"F42C+8W3, Maddur",34.57,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,1,,OPERATIONAL,3000,45000,9.5,9,No,No
Google Places,GOOGLE_ChIJWxfGXgABrzsRVpS9RStW-A8,ChIJWxfGXgABrzsRVpS9RStW-A8,ಕರಿಬೋರಿ ಸೊಡ್ಡ ಲಾಕಿ ಫ್ರೈ,restaurant,HoReCa,12.4505753,77.1212564,"F42C+6GJ, Maddur",34.64,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,3000,45000,9.0,9,No,No
Google Places,GOOGLE_ChIJ01swbgABrzsR-eCh1Sf9rjc,ChIJ01swbgABrzsR-eCh1Sf9rjc,ರಾಟೆ ಭಾಮಿ ಕುರಿ ಚಾಕ್ನ,restaurant,HoReCa,12.4508394,77.12139520000001,"F42C+8HJ, Maddur",34.61,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,3000,45000,9.0,9,No,No
Google Places,GOOGLE_ChIJC6LSRgABrzsRVs0lc3_OMKM,ChIJC6LSRgABrzsRVs0lc3_OMKM,ತಂಬೂರಿ ಆಮ್ಲೆಟ್ ಅಂಗಡಿ,restaurant,HoReCa,12.4511494,77.12097570000002,"F42C+F95, Maddur",34.6,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,3000,45000,9.0,9,No,No
Google Places,GOOGLE_ChIJ1zaAZgABrzsR8ce562hJvng,ChIJ1zaAZgABrzsR8ce562hJvng,ನನ್ನಟ್ಟಿ - ಗೋಬಿಮಂಚೂರಿ,restaurant,HoReCa,12.4510125,77.12047749999999,"F42C+C6G, S.I Honnala Gere",34.64,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,3000,45000,9.0,9,No,No
Google Places,GOOGLE_ChIJuazaFjoCrzsRWgwEQp5LrXQ,ChIJuazaFjoCrzsRWgwEQp5LrXQ,Halasahalli,food,HoReCa,12.3901954,77.161458,Halasahalli,38.95,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJPzwWOtkDrzsRRq7zaqtCbOE,ChIJPzwWOtkDrzsRRq7zaqtCbOE,SBI ATM,food,HoReCa,12.4004315,77.1320114,"C42J+5RC, Jattipalla - Kanakapura Road",39.08,Ramanagara Plant,Ramanagara-Kanakapura Region,3.0,2,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJyyEwNtkDrzsRh0ITjDJieAI,ChIJyyEwNtkDrzsRh0ITjDJieAI,State Bank of India,food,HoReCa,12.4000667,77.13166799999999,"C42J+2MF, National Highway 948, Hadli",39.13,Ramanagara Plant,Ramanagara-Kanakapura Region,4.1,13,,OPERATIONAL,2000,30000,8.5,8,No,No
Google Places,GOOGLE_ChIJP7T_tN4DrzsRpktpQ7lmzs4,ChIJP7T_tN4DrzsRpktpQ7lmzs4,"Karnataka Bank ATM - Halagur, Hadli circle",food,HoReCa,12.3996963,77.13107,"241, Megalapura Circle, No, Malavalli - Kanakapura Road, Kasaba Hobli, Hadli",39.2,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,1,,OPERATIONAL,2000,30000,8.5,8,No,No
Google Places,GOOGLE_ChIJdYn7Q9kDrzsRPrvycJpbVj4,ChIJdYn7Q9kDrzsRPrvycJpbVj4,Kaveri Grameena Bank Hadli Branch,food,HoReCa,12.399642,77.13236719999999,"94XJ+VW5, HADLI, Malavalli",39.15,Ramanagara Plant,Ramanagara-Kanakapura Region,3.0,8,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJxwqImN4DrzsR-JT3UWAghSM,ChIJxwqImN4DrzsR-JT3UWAghSM,KPTCL Substation,food,HoReCa,12.399026,77.129775,"Hadli, Mandya, NH-209, Malavalli Kanakapura Road, Malavalli, Malavalli",39.33,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJaXh5bvcBrzsR81aGnoSRtgg,ChIJaXh5bvcBrzsR81aGnoSRtgg,SBI ATM,food,HoReCa,12.412758,77.134135,"Ms Petrol Bunk, M S Petrol Bunkmalalvalli Mysore Roadioc Petrol Bunkmal, Mandya",37.74,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJK0YkqisBrzsRhqzE9dE_ISM,ChIJK0YkqisBrzsRhqzE9dE_ISM,SBI Branch Hadli,food,HoReCa,12.412751,77.134135,"Megalapura Circle Hadli 571 430, Malavalli",37.74,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJiXo5fgABrzsRv5wFjCjc68g,ChIJiXo5fgABrzsRv5wFjCjc68g,Dollegowdru mane,food,HoReCa,12.4116127,77.1282301,"C46H+J7X, Hadli",38.13,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,2,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJqUIHgEcBrzsRyB_LeiA_85A,ChIJqUIHgEcBrzsRyB_LeiA_85A,Hadli Lake,food,HoReCa,12.4193539,77.1310305,"C49J+PCR, Hadli",37.22,Ramanagara Plant,Ramanagara-Kanakapura Region,4.7,3,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJI6Az9mgBrzsRZ_GSdtwqqpI,ChIJI6Az9mgBrzsRZ_GSdtwqqpI,Hadli Library,food,HoReCa,12.4098468,77.1301411,"C45J+W3J, Unnamed Road, Hadli",38.22,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJcR3bwsEBrzsRqadYJF1C59w,ChIJcR3bwsEBrzsRqadYJF1C59w,ಶ್ರೀ ಬಸವೇಶ್ವರ ಸಂಘ & ಬೀಕ್ಷದ ಮಠ,food,HoReCa,12.4156963,77.1370115,"ಡಿ, ಹಲಸಹಳ್ಳಿ",37.31,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJSf5GS2EBrzsRrm5eTl5BYQk,ChIJSf5GS2EBrzsRrm5eTl5BYQk,Basava statue,food,HoReCa,12.4096942,77.1301017,"C45J+V2H, Hadli",38.23,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,8,,OPERATIONAL,2000,30000,8.5,8,No,No
Google Places,GOOGLE_ChIJhw9uTGEBrzsRYhX7Q4hVioo,ChIJhw9uTGEBrzsRYhX7Q4hVioo,Grama panchayathi office,food,HoReCa,12.4094811,77.1302274,"C45J+Q3X, Hadli",38.25,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJf3m_TQABrzsRW7-PjGY5ja4,ChIJf3m_TQABrzsRW7-PjGY5ja4,Madan mane,food,HoReCa,12.4094619,77.13014009999999,"C45J+Q3J, Hadli",38.25,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJ6U0SEQABrzsRhL_nWN7O4Kc,ChIJ6U0SEQABrzsRhL_nWN7O4Kc,Malli Subbegowdru,food,HoReCa,12.4094619,77.13014009999999,"C45J+Q3J, Hadli",38.25,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJIW3G_jcBrzsRCC1ED0nFsCw,ChIJIW3G_jcBrzsRCC1ED0nFsCw,Hadli Maramma temple,food,HoReCa,12.4095112,77.1297275,"C45H+RV5, Hadli",38.27,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,5,,OPERATIONAL,2000,30000,8.5,8,No,No
Google Places,GOOGLE_ChIJ45g_1eYBrzsR77wvB-TVAwk,ChIJ45g_1eYBrzsR77wvB-TVAwk,Maruthi Nilaya,food,HoReCa,12.4099493,77.128726,"C45H+XFH, Hadli",38.27,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJQXRmTW8BrzsRuOjA2dTnSlg,ChIJQXRmTW8BrzsRuOjA2dTnSlg,Hadli,food,HoReCa,12.4094621,77.1301038,Hadli,38.26,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJy9KjeAABrzsRJrTJuZoF6Ys,ChIJy9KjeAABrzsRJrTJuZoF6Ys,ಬೆವರಿನ ಹನಿ ನಿಲಯ,food,HoReCa,12.410689,77.1277956,"C46H+74F, Hadli",38.24,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJK3WJQgwBrzsRv287IK6XCwA,ChIJK3WJQgwBrzsRv287IK6XCwA,Jumma Masjid,food,HoReCa,12.409476,77.129121,"C45H+QJX, Haldi Grama, Malavalli",38.3,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,2,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJdX4BN2EBrzsRZBD1wKj2ZKY,ChIJdX4BN2EBrzsRZBD1wKj2ZKY,Basaveshwara temple,food,HoReCa,12.409188,77.12961849999999,"C45H+MRH, Hadli",38.31,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,3,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJLZSbYZwBrzsRIh1yZ6cZzlo,ChIJLZSbYZwBrzsRIh1yZ6cZzlo,Hadli yajamana hanumegowda,food,HoReCa,12.4096756,77.1285255,"C45H+VCC, Hadli",38.31,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJB0ZwTQABrzsRNA572_UJhL0,ChIJB0ZwTQABrzsRNA572_UJhL0,Arun amba gowda,food,HoReCa,12.4126588,77.1387113,"C47Q+3F8, Kodipura",37.54,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJCcxSBIgBrzsRUMrkTH2QbiQ,ChIJCcxSBIgBrzsRUMrkTH2QbiQ,chamundeshwari temple,food,HoReCa,12.4084467,77.1284391,"C45H+99G, Hadli",38.44,Ramanagara Plant,Ramanagara-Kanakapura Region,4.4,7,,OPERATIONAL,2000,30000,8.5,8,No,No
Google Places,GOOGLE_ChIJvVLbPXsBrzsRT4jVyDJDi58,ChIJvVLbPXsBrzsRT4jVyDJDi58,Yellamma Veerabhadra Temple,food,HoReCa,12.4117934,77.1385322,"C46Q+PC7, Hadli",37.64,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJGQeCTAABrzsR6oQg0uBkF_o,ChIJGQeCTAABrzsR6oQg0uBkF_o,MASANIKAMMA TEMPLE,food,HoReCa,12.4117933,77.1385579,"C46Q+PC7, Hadli",37.64,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJU2nfi-YBrzsRQwV_Q50utIE,ChIJU2nfi-YBrzsRQwV_Q50utIE,Sunil K C Chamaraju,food,HoReCa,12.4110102,77.1383484,"C46R+F7P, Kodipura",37.73,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJx5BTcAABrzsR-OFgaGl7kGo,ChIJx5BTcAABrzsR-OFgaGl7kGo,Rajanna Nagamma,food,HoReCa,12.4129444,77.13917359999999,"C47Q+5MF, Kodipura",37.49,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJG0ZBBQABrzsRlcVOXwGcKpg,ChIJG0ZBBQABrzsRlcVOXwGcKpg,CHETHAN NAGEGOWDA MANE,food,HoReCa,12.412698,77.139119,"C46Q+MHG, Kodipura",37.52,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJJ7wuXAABrzsRH71kuU5GhAQ,ChIJJ7wuXAABrzsRH71kuU5GhAQ,SIDDU S GOWDA house,food,HoReCa,12.4104942,77.1381543,"C46Q+CJF, Kodipura",37.79,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJV7smNA0BrzsRPGhsPIAok2g,ChIJV7smNA0BrzsRPGhsPIAok2g,Naveen D N House,food,HoReCa,12.4108284,77.12531419999999,"24,Koonanapura Hadli Post, Taluk, Malavalli",38.34,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJsSMuE3sBrzsRrsdDVLK2ZMI,ChIJsSMuE3sBrzsRrsdDVLK2ZMI,Kyathammathayi Temple,food,HoReCa,12.4116928,77.1389457,"C46Q+MHG, Kodipura",37.63,Ramanagara Plant,Ramanagara-Kanakapura Region,4.9,12,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJt-DLZwABrzsR4PLgCrA1woU,ChIJt-DLZwABrzsR4PLgCrA1woU,Sachin gowda House,food,HoReCa,12.4103992,77.1383333,"C46Q+CJF, Kodipura",37.79,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJ8Sxwg28BrzsRQ-331pVJazc,ChIJ8Sxwg28BrzsRQ-331pVJazc,Devegowda House,food,HoReCa,12.4098038,77.12556599999999,"C45G+W6, Attuvanahalli",38.43,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,2,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJWTZaagABrzsR9BpUZce1Ftg,ChIJWTZaagABrzsR9BpUZce1Ftg,Doddatti ದೊಡ್ಡತಮ್ಮಯ್ಯ,food,HoReCa,12.4110758,77.1391316,"C46Q+CMJ, Kodipura",37.69,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJUQSLVAABrzsRhMyX77o5y4w,ChIJUQSLVAABrzsRhMyX77o5y4w,Manu nilaya,food,HoReCa,12.4082057,77.1270282,"C45G+7RJ, Malavalli",38.53,Ramanagara Plant,Ramanagara-Kanakapura Region,2.0,1,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJ6bDwUwABrzsRwEBYYj9rES8,ChIJ6bDwUwABrzsRwEBYYj9rES8,Sri siddeshwara nilaya,food,HoReCa,12.4128249,77.1399122,"C47Q+4XF, Kodipura",37.47,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJkYeudgABrzsRS17QVVmefsY,ChIJkYeudgABrzsRS17QVVmefsY,Bettegowda's house,food,HoReCa,12.4120718,77.1400567,"C46R+R2F, Kodipura",37.54,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJ2ZtSGgABrzsRaXUlo8hPBTg,ChIJ2ZtSGgABrzsRaXUlo8hPBTg,Ullas's house,food,HoReCa,12.412041,77.140106,"C46R+R29, Malavalli",37.55,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJ3YR03hQBrzsR0Csoxc0cYdY,ChIJ3YR03hQBrzsR0Csoxc0cYdY,Anganavaadi kendra Hadli-571475,food,HoReCa,12.4076641,77.12687290000001,"C45G+3P9, Attuvanahalli",38.59,Ramanagara Plant,Ramanagara-Kanakapura Region,3.5,2,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJm7oUWgABrzsR2JAekutx7wE,ChIJm7oUWgABrzsR2JAekutx7wE,Pavan mane,food,HoReCa,12.4099085,77.12446940000001,"C45F+XQ9, Malavalli",38.48,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJf_IU8IABrzsR0dw0RXTuqDA,ChIJf_IU8IABrzsR0dw0RXTuqDA,Jayaram.mane,food,HoReCa,12.4091366,77.1249682,"C45F+MX4, Attuvanahalli",38.53,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJYez3fRoBrzsRkYgWrdZj9nQ,ChIJYez3fRoBrzsRkYgWrdZj9nQ,ದುಂಡೇಗೌಡರು ಮನೆ,food,HoReCa,12.4119784,77.1403394,"C46R+Q4W, Kodipura",37.54,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJ7SGcnPkBrzsRTEfxwwm1urQ,ChIJ7SGcnPkBrzsRTEfxwwm1urQ,Nagesh house,food,HoReCa,12.4090867,77.12493909999999,Koonanapura,38.54,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJwbUarRsBrzsRhMVlrgPCZr0,ChIJwbUarRsBrzsRhMVlrgPCZr0,ARASEGOWDA KC,food,HoReCa,12.4118081,77.14036109999999,"C46R+Q4W, Kodipura",37.56,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJw7FwewABrzsRwuWgdWDTo0o,ChIJw7FwewABrzsRwuWgdWDTo0o,Mathrusri nilaya,food,HoReCa,12.4093854,77.12452739999999,"C45F+QR2, Malavalli",38.53,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJEb0FVNQBrzsR3U3WqSOv7Aw,ChIJEb0FVNQBrzsR3U3WqSOv7Aw,Gokul home,food,HoReCa,12.4113437,77.1404714,"C46R+G5Q, Unnamed Road, Basavanpura",37.6,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJ3SBfQQABrzsRXV-nUTwJ5Tk,ChIJ3SBfQQABrzsRXV-nUTwJ5Tk,Jaikumar,food,HoReCa,12.4118056,77.1406538,"C46R+Q4W, Kodipura",37.55,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJ4TzxTwABrzsR6x-GNvqn2Kk,ChIJ4TzxTwABrzsR6x-GNvqn2Kk,Madhu mane,food,HoReCa,12.4103075,77.1400094,"C46R+42C, Kodipura",37.73,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJIebR8poBrzsRbpBQ0wW-5kI,ChIJIebR8poBrzsRbpBQ0wW-5kI,SHIVARAJU P,food,HoReCa,12.4185769,77.1402676,"C49R+C4J, Kodipura",36.87,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJR8myAW0BrzsR4SId0NiwgEg,ChIJR8myAW0BrzsR4SId0NiwgEg,Malavalli appayya sidda home,food,HoReCa,12.4112071,77.1406967,"C46R+F7P, Kodipura",37.6,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJoWMD5vIBrzsRvcuzb8qqtaw,ChIJoWMD5vIBrzsRvcuzb8qqtaw,Bangi Rajanna mane,food,HoReCa,12.412394,77.1411366,"C46R+Q4W, Kodipura",37.46,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJt6HwMJIBrzsRcLCSyQNqK5E,ChIJt6HwMJIBrzsRcLCSyQNqK5E,hadly primary school,food,HoReCa,12.4093012,77.1237977,C45F+PGF,38.57,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJIxqoQQABrzsRI7LOx98vzgM,ChIJIxqoQQABrzsRI7LOx98vzgM,SOMACHARI'S HOUSE,food,HoReCa,12.4090652,77.1397801,"C46R+42C, Kodipura",37.86,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJwYsP9uwBrzsR8f86gvuWAs8,ChIJwYsP9uwBrzsR8f86gvuWAs8,Dileepa home,food,HoReCa,12.4088691,77.12389069999999,Hadli,38.61,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJXc5TGgABrzsRlUiJF2Z0UVE,ChIJXc5TGgABrzsRlUiJF2Z0UVE,House of ullas,food,HoReCa,12.4193783,77.1406069,"C49R+Q65, opposite to Ram mandir, Kodipura",36.78,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJB74JmI0BrzsR3vpmHwBpl-A,ChIJB74JmI0BrzsR3vpmHwBpl-A,Siddappaji Temple,food,HoReCa,12.4193783,77.1406069,"C49R+Q65, Kodipura",36.78,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJU7NGyt4DrzsRkeEtAS0EhY0,ChIJU7NGyt4DrzsRkeEtAS0EhY0,ಶ್ರೀ ಗುರು ರಾಘವೇಂದ್ರ ಟಿಫನ್ ಸೆಂಟರ್,cafe,HoReCa,12.4000773,77.1310074,India,39.16,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJbX3cFssDrzsRm01kLX7xjl0,ChIJbX3cFssDrzsRm01kLX7xjl0,YCS Bar and Rooms,bar,HoReCa,12.399447,77.1342487,"94XM+QHV, Hadli",39.08,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2500,37500,9.0,8,No,No
Google Places,GOOGLE_ChIJoQTzFugBrzsRaNT0jDAU22A,ChIJoQTzFugBrzsRaNT0jDAU22A,Yogananda bar and restaurant,bar,HoReCa,12.4551337,77.1457839,"F44W+383, Huskur",32.94,Ramanagara Plant,Ramanagara-Kanakapura Region,3.0,2,,OPERATIONAL,2500,37500,8.0,8,No,No
Google Places,GOOGLE_ChIJWwvinNkDrzsR5e7Fc-nW7dY,ChIJWwvinNkDrzsR5e7Fc-nW7dY,Ycs Garden Restaurant and Residency,lodging,HoReCa,12.3995392,77.13431609999999,"94XM+RP8, Malavalli - Kanakapura Road, Megalapura, Hadli",39.07,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,5000,75000,9.0,9,No,No
Google Places,GOOGLE_ChIJKxvxMAABrzsRgTxIVxWCTQw,ChIJKxvxMAABrzsRgTxIVxWCTQw,Nemooo’s Farm,lodging,HoReCa,12.442142,77.14477,"C4RV+VW, Hullahalli",34.29,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,5000,75000,9.0,9,No,No
Google Places,GOOGLE_ChIJPemPEQABrzsRgnCA30e1EQ8,ChIJPemPEQABrzsRgnCA30e1EQ8,Dhenu Kalpa,lodging,HoReCa,12.4467673,77.1454479,"C4WW+P5, Hullahalli",33.79,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,5000,75000,10.0,9,No,No
Google Places,GOOGLE_ChIJj0k0Q00DrzsR9Vya7ePHoCc,ChIJj0k0Q00DrzsR9Vya7ePHoCc,VB farms,lodging,HoReCa,12.3959662,77.16513669999999,"95W8+C3, Halasahalli",38.22,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,5000,75000,9.0,9,No,No
